lamp_num,granularity,cutoff,approach,baseline_eu_norm,n_baseline,generator_name,ranker,cutoff_ild_norm,selected_setting,self_membership_frac,n,delta_eu_norm,p_value,sig
6,gen_x_ranker,bottom25,approach_a,0.4223924937428534,737,flanT5Small,bm25,0.8274565877765039,mmr_l0.7,0.5454545454545454,99,0.02491228813940144,0.5480457246195992,
6,gen_x_ranker,bottom25,approach_b,0.4223924937428534,737,flanT5Small,bm25,0.8274565877765039,,,1364,-0.024760082873821865,0.13660199496128309,
6,gen_x_ranker,bottom50,approach_a,0.4223924937428534,737,flanT5Small,bm25,0.9437078768984388,mmr_l0.7,0.7272727272727273,99,0.02491228813940144,0.5480457246195992,
6,gen_x_ranker,bottom50,approach_b,0.4223924937428534,737,flanT5Small,bm25,0.9437078768984388,,,2728,-0.018609304574496333,0.23055121747919094,
6,gen_x_ranker,bottom25,approach_a,0.40868674678707395,737,flanT5Small,contriever,0.8415596641606684,mmr_l0.7,0.5454545454545454,99,-0.056663347612673,0.1422230505901294,
6,gen_x_ranker,bottom25,approach_b,0.40868674678707395,737,flanT5Small,contriever,0.8415596641606684,,,1364,-0.016191665199830563,0.31881014734308694,
6,gen_x_ranker,bottom50,approach_a,0.40868674678707395,737,flanT5Small,contriever,0.9405608257375211,mmr_l0.7,0.7676767676767676,99,-0.056663347612673,0.1422230505901294,
6,gen_x_ranker,bottom50,approach_b,0.40868674678707395,737,flanT5Small,contriever,0.9405608257375211,,,2728,-0.03569361112395786,0.01803587688227995,*
6,generator_pooled,bottom25,approach_a,0.44771165884845426,1518,flanT5Base,,0.7840509195265177,pl_a8,0.4380764163372859,1518,-0.002944693082070071,0.8251111506420824,
6,generator_pooled,bottom25,approach_b,0.44771165884845426,1518,flanT5Base,,0.7840509195265177,,,3795,0.005533724446463717,0.6144302657916952,
6,generator_pooled,bottom50,approach_a,0.44771165884845426,1518,flanT5Base,,0.9071604363014495,pl_a8,0.7081686429512516,1518,-0.002944693082070071,0.8251111506420824,
6,generator_pooled,bottom50,approach_b,0.44771165884845426,1518,flanT5Base,,0.9071604363014495,,,7590,-0.022140665748772492,0.032131403783908816,*
6,generator_pooled,bottom25,approach_a,0.4155396202649637,1474,flanT5Small,,0.8350789546450652,mmr_l0.7,0.5404040404040404,198,-0.01587552973663575,0.5759847130599733,
6,generator_pooled,bottom25,approach_b,0.4155396202649637,1474,flanT5Small,,0.8350789546450652,,,2728,-0.020387192821959887,0.07924493113255356,
6,generator_pooled,bottom50,approach_a,0.4155396202649637,1474,flanT5Small,,0.9420652582364255,mmr_l0.7,0.7525252525252525,198,-0.01587552973663575,0.5759847130599733,
6,generator_pooled,bottom50,approach_b,0.4155396202649637,1474,flanT5Small,,0.9420652582364255,,,5456,-0.02698199664468287,0.012664840557450544,*
6,ranker_pooled,bottom25,approach_a,0.44000588662124057,1496,,bm25,0.797254076514874,pl_a8,0.4057486631016043,1496,-0.003755551270197499,0.7809005528211855,
6,ranker_pooled,bottom25,approach_b,0.44000588662124057,1496,,bm25,0.797254076514874,,,3262,-0.0025773368132095964,0.8206517064706336,
6,ranker_pooled,bottom50,approach_a,0.44000588662124057,1496,,bm25,0.9224147729649367,mmr_l0.7,0.7004662004662005,858,0.013750390846847815,0.39039318868598827,
6,ranker_pooled,bottom50,approach_b,0.44000588662124057,1496,,bm25,0.9224147729649367,,,6523,-0.014894309567165198,0.16149643025811605,
6,ranker_pooled,bottom25,approach_a,0.4237185107066404,1496,,contriever,0.806673419081504,pl_a8,0.4298128342245989,1496,-0.00034207455030932366,0.9796887331101138,
6,ranker_pooled,bottom25,approach_b,0.4237185107066404,1496,,contriever,0.806673419081504,,,3262,0.0004250662580542186,0.9698045935338411,
6,ranker_pooled,bottom50,approach_a,0.4237185107066404,1496,,contriever,0.9203356039672903,pl_a8,0.6898395721925134,1496,-0.00034207455030932366,0.9796887331101138,
6,ranker_pooled,bottom50,approach_b,0.4237185107066404,1496,,contriever,0.9203356039672903,,,6523,-0.028680725731537016,0.006224421157257459,**
7,gen_x_ranker,bottom25,approach_a,0.6741660369584489,211,flanT5Base,bm25,0.9639373615116114,mmr_l0.85,0.35545023696682465,211,-0.01069637003823909,0.741013512408627,
7,gen_x_ranker,bottom25,approach_b,0.6741660369584489,211,flanT5Base,bm25,0.9639373615116114,,,532,-0.04815018021201323,0.06823508508192568,
7,gen_x_ranker,bottom50,approach_a,0.6741660369584489,211,flanT5Base,bm25,0.9780619643888484,pl_a4,0.6255924170616114,211,-0.016940746039319166,0.5783334988819451,
7,gen_x_ranker,bottom50,approach_b,0.6741660369584489,211,flanT5Base,bm25,0.9780619643888484,,,1058,-0.015444503393212239,0.5309821621995667,
7,gen_x_ranker,bottom25,approach_a,0.6486048076527152,211,flanT5Base,contriever,0.9671492328844205,pl_a8,0.35545023696682465,211,0.00020190828393462645,0.9947968073002689,
7,gen_x_ranker,bottom25,approach_b,0.6486048076527152,211,flanT5Base,contriever,0.9671492328844205,,,529,0.0035131193500810287,0.8926130357165415,
7,gen_x_ranker,bottom50,approach_a,0.6486048076527152,211,flanT5Base,contriever,0.9813041721637008,pl_a4,0.6635071090047393,211,0.0059737988072959824,0.8400062900991482,
7,gen_x_ranker,bottom50,approach_b,0.6486048076527152,211,flanT5Base,contriever,0.9813041721637008,,,1055,-0.006087039498774871,0.7997598565822966,
7,gen_x_ranker,bottom25,approach_a,0.5357385957509707,365,flanT5Small,bm25,0.9720695314309724,mmr_l0.7,0.47,100,-0.01789759303048466,0.640325952488541,
7,gen_x_ranker,bottom25,approach_b,0.5357385957509707,365,flanT5Small,bm25,0.9720695314309724,,,715,0.021020265362184154,0.3156196189845142,
7,gen_x_ranker,bottom50,approach_a,0.5357385957509707,365,flanT5Small,bm25,0.9841859975458728,mmr_l0.7,0.71,100,-0.01789759303048466,0.640325952488541,
7,gen_x_ranker,bottom50,approach_b,0.5357385957509707,365,flanT5Small,bm25,0.9841859975458728,,,1428,-0.0020529518380081324,0.9158967995311601,
7,gen_x_ranker,bottom25,approach_a,0.5350645510342011,365,flanT5Small,contriever,0.9765179345653358,mmr_l0.7,0.36,100,-0.016471995672616035,0.6543445636537844,
7,gen_x_ranker,bottom25,approach_b,0.5350645510342011,365,flanT5Small,contriever,0.9765179345653358,,,714,-0.014954761477257161,0.4546002852394094,
7,gen_x_ranker,bottom50,approach_a,0.5350645510342011,365,flanT5Small,contriever,0.9872449671600333,mmr_l0.7,0.72,100,-0.016471995672616035,0.6543445636537844,
7,gen_x_ranker,bottom50,approach_b,0.5350645510342011,365,flanT5Small,contriever,0.9872449671600333,,,1429,-0.02703748453708199,0.14604217984319992,
7,generator_pooled,bottom25,approach_a,0.661385422305582,422,flanT5Base,,0.9652331309034698,pl_a8,0.34834123222748814,422,-0.0032479357791613817,0.8829390743798612,
7,generator_pooled,bottom25,approach_b,0.661385422305582,422,flanT5Base,,0.9652331309034698,,,1056,-0.029576401174737255,0.11166860980996371,
7,generator_pooled,bottom50,approach_a,0.661385422305582,422,flanT5Base,,0.9795947036090406,pl_a4,0.6374407582938388,422,-0.005483473616011425,0.796048599736141,
7,generator_pooled,bottom50,approach_b,0.661385422305582,422,flanT5Base,,0.9795947036090406,,,2111,-0.0033444878763976282,0.8456536505293305,
7,generator_pooled,bottom25,approach_a,0.535401573392586,730,flanT5Small,,0.9744968753049729,mmr_l0.7,0.435,200,-0.017184794351550403,0.5163168449755171,
7,generator_pooled,bottom25,approach_b,0.535401573392586,730,flanT5Small,,0.9744968753049729,,,1428,0.0032774632316091568,0.8206955360035959,
7,generator_pooled,bottom50,approach_a,0.535401573392586,730,flanT5Small,,0.9857339843911634,mmr_l0.7,0.705,200,-0.017184794351550403,0.5163168449755171,
7,generator_pooled,bottom50,approach_b,0.535401573392586,730,flanT5Small,,0.9857339843911634,,,2855,-0.016299624051670847,0.22541080406087258,
7,ranker_pooled,bottom25,approach_a,0.5864472591099602,576,,bm25,0.9684212550560245,mmr_l0.7,0.39228295819935693,311,0.036812259120001856,0.12407361023696288,
7,ranker_pooled,bottom25,approach_b,0.5864472591099602,576,,bm25,0.9684212550560245,,,1245,0.009731137461904349,0.560116312636526,
7,ranker_pooled,bottom50,approach_a,0.5864472591099602,576,,bm25,0.9811431425358117,mmr_l0.7,0.639871382636656,311,0.036812259120001856,0.12407361023696288,
7,ranker_pooled,bottom50,approach_b,0.5864472591099602,576,,bm25,0.9811431425358117,,,2484,0.018059921303631654,0.24490418262921188,
7,ranker_pooled,bottom25,approach_a,0.5766565547607748,576,,contriever,0.972777334427532,mmr_l0.7,0.3890675241157556,311,0.024086956602636378,0.2990427738081542,
7,ranker_pooled,bottom25,approach_b,0.5766565547607748,576,,contriever,0.972777334427532,,,1243,0.014585543508165655,0.3642992378215761,
7,ranker_pooled,bottom50,approach_a,0.5766565547607748,576,,contriever,0.9850223295640157,mmr_l0.7,0.6527331189710611,311,0.024086956602636378,0.2990427738081542,
7,ranker_pooled,bottom50,approach_b,0.5766565547607748,576,,contriever,0.9850223295640157,,,2483,8.991120734558322e-05,0.9951926945498925,
